timestamp(ms),pid_val,time,err,pwm_period,temp,
"1737990937.634",,"836214",,,,
"1737990937.647",,,,,"35.55",
"1737990937.667",,"836250",,,,
"1737990937.683",,,,,"35.5",
"1737990937.704",,"836286",,,,
"1737990937.716",,,,,"35.5",
"1737990937.741",,"836321",,,,
"1737990937.753",,,,,"35.45",
"1737990937.773",,"836357",,,,
"1737990937.79",,,,,"35.45",
"1737990937.81",,"836391",,,,
"1737990937.822",,,,,"35.45",
"1737990937.847",,"836427",,,,
"1737990937.86",,,,,"35.45",
"1737990937.88",,"836462",,,,
"1737990937.892",,,,,"35.45",
"1737990937.917",,"836498",,,,
"1737990937.929",,,,,"35.55",
"1737990937.949",,"836533",,,,
"1737990937.966",,,,,"35.5",
"1737990937.986",,"836569",,,,
"1737990937.999",,,,,"35.5",
"1737990938.023",,"836603",,,,
"1737990938.036",,,,,"35.5",
"1737990938.056",,"836639",,,,
"1737990938.072",,,,,"35.45",
"1737990938.093",,"836674",,,,
"1737990938.105",,,,,"35.5",
"1737990938.13",,"836710",,,,
"1737990938.142",,,,,"35.45",
"1737990938.162",,"836745",,,,
"1737990938.179",,,,,"35.45",
"1737990938.2",,"836781",,,,
"1737990938.212",,,,,"35.5",
"1737990938.236",,"836816",,,,
"1737990938.249",,,,,"35.5",
"1737990938.269",,"836851",,,,
"1737990938.285",,,,,"35.45",
"1737990938.306",,"836887",,,,
"1737990938.318",,,,,"35.5",
"1737990938.343",,"836922",,,,
"1737990938.355",,,,,"35.45",
"1737990938.376",,"836958",,,,
"1737990938.388",,,,,"35.45",
"1737990938.412",,"836993",,,,
"1737990938.425",,,,,"35.5",
"1737990938.445",,"837028",,,,
"1737990938.462",,,,,"35.45",
"1737990938.482",,"837063",,,,
"1737990938.494",,,,,"35.5",
"1737990938.519",,"837099",,,,
"1737990938.531",,,,,"35.45",
"1737990938.552",,"837134",,,,
"1737990938.568",,,,,"35.45",
"1737990938.588",,"837170",,,,
"1737990938.601",,,,,"35.45",
"1737990938.625",,"837204",,,,
"1737990938.638",,,,,"35.45",
"1737990938.658",,"837240",,,,
"1737990938.674",,,,,"35.45",
"1737990938.695",,"837275",,,,
"1737990938.707",,,,,"35.45",
"1737990938.732",,"837311",,,,
"1737990938.744",,,,,"35.45",
"1737990938.764",,"837346",,,,
"1737990938.781",,,,,"35.45",
"1737990938.801",,"837382",,,,
"1737990938.814",,,,,"35.45",
"1737990938.838",,"837417",,,,
"1737990938.851",,,,,"35.5",
"1737990938.871",,"837452",,,,
"1737990938.883",,,,,"35.45",
"1737990938.908",,"837488",,,,
"1737990938.92",,,,,"35.45",
"1737990938.941",,"837523",,,,
"1737990938.957",,,,,"35.5",
"1737990938.978",,"837559",,,,
"1737990938.99",,,,,"35.45",
"1737990939.014",,"837594",,,,
"1737990939.027",,,,,"35.5",
"1737990939.047",,"837629",,,,
"1737990939.064",,,,,"35.45",
"1737990939.084",,"837664",,,,
"1737990939.096",,,,,"35.5",
"1737990939.121",,"837700",,,,
"1737990939.133",,,,,"35.45",
"1737990939.154",,"837735",,,,
"1737990939.17",,,,,"35.45",
"1737990939.19",,"837771",,,,
"1737990939.203",,,,,"35.45",
"1737990939.227",,"837806",,,,
"1737990939.24",,,,,"35.5",
"1737990939.26",,"837841",,,,
"1737990939.276",,,,,"35.45",
"1737990939.297",,"837876",,,,
"1737990939.31",,,,,"35.45",
"1737990939.334",,"837912",,,,
"1737990939.346",,,,,"35.45",
"1737990939.367",,"837948",,,,
"1737990939.379",,,,,"35.45",
"1737990939.404",,"837983",,,,
"1737990939.416",,,,,"35.45",
"1737990939.436",,"838019",,,,
"1737990939.453",,,,,"35.45",
"1737990939.473",,"838053",,,,
"1737990939.485",,,,,"35.45",
"1737990939.51",,"838089",,,,
"1737990939.522",,,,,"35.55",
"1737990939.543",,"838124",,,,
"1737990939.559",,,,,"35.5",
"1737990939.58",,"838160",,,,
"1737990939.592",,,,,"35.45",
"1737990939.616",,"838195",,,,
"1737990939.629",,,,,"35.45",
"1737990939.649",,"838231",,,,
"1737990939.666",,,,,"35.45",
"1737990939.686",,"838265",,,,
"1737990939.699",,,,,"35.45",
"1737990939.723",,"838301",,,,
"1737990939.735",,,,,"35.45",
"1737990939.756",,"838336",,,,
"1737990939.772",,,,,"35.45",
"1737990939.793",,"838372",,,,
"1737990939.805",,,,,"35.5",
"1737990939.825",,"838407",,,,
"1737990939.842",,,,,"35.45",
"1737990939.862",,"838443",,,,
"1737990939.874",,,,,"35.45",
"1737990939.899",,"838477",,,,
"1737990939.912",,,,,"35.45",
"1737990939.932",,"838513",,,,
"1737990939.948",,,,,"35.45",
"1737990939.969",,"838549",,,,
"1737990939.981",,,,,"35.45",
"1737990940.006",,"838584",,,,
"1737990940.018",,,,,"35.45",
"1737990940.039",,"838620",,,,
"1737990940.055",,,,,"35.5",
"1737990940.075",,"838654",,,,
"1737990940.087",,,,,"35.45",
"1737990940.112",,"838690",,,,
"1737990940.124",,,,,"35.45",
"1737990940.145",,"838725",,,,
"1737990940.161",,,,,"35.45",
"1737990940.182",,"838761",,,,
"1737990940.194",,,,,"35.5",
"1737990940.219",,"838796",,,,
"1737990940.231",,,,,"35.45",
"1737990940.251",,"838832",,,,
"1737990940.268",,,,,"35.45",
"1737990940.288",,"838866",,,,
"1737990940.301",,,,,"35.5",
"1737990940.321",,"838902",,,,
"1737990940.337",,,,,"35.5",
"1737990940.358",,"838937",,,,
"1737990940.37",,,,,"35.45",
"1737990940.395",,"838973",,,,
"1737990940.407",,,,,"35.45",
"1737990940.427",,"839008",,,,
"1737990940.444",,,,,"35.45",
"1737990940.464",,"839044",,,,
"1737990940.477",,,,,"35.45",
"1737990940.501",,"839079",,,,
"1737990940.514",,,,,"35.45",
"1737990940.534",,"839114",,,,
"1737990940.55",,,,,"35.45",
"1737990940.571",,"839150",,,,
"1737990940.583",,,,,"35.45",
"1737990940.608",,"839185",,,,
"1737990940.62",,,,,"35.45",
"1737990940.64",,"839221",,,,
"1737990940.657",,,,,"35.45",
"1737990940.677",,"839256",,,,
"1737990940.69",,,,,"35.45",
"1737990940.714",,"839291",,,,
"1737990940.726",,,,,"35.45",
"1737990940.747",,"839326",,,,
"1737990940.759",,,,,"35.45",
"1737990940.784",,"839362",,,,
"1737990940.796",,,,,"35.45",
"1737990940.817",,"839397",,,,
"1737990940.833",,,,,"35.45",
"1737990940.853",,"839433",,,,
"1737990940.866",,,,,"35.45",
"1737990940.891",,"839468",,,,
"1737990940.903",,,,,"35.45",
"1737990940.923",,"839503",,,,
"1737990940.939",,,,,"35.45",
"1737990940.96",,"839538",,,,
"1737990940.972",,,,,"35.45",
"1737990940.997",,"839574",,,,
"1737990941.009",,,,,"35.45",
"1737990941.03",,"839609",,,,
"1737990941.046",,,,,"35.45",
"1737990941.066",,"839645",,,,
"1737990941.079",,,,,"35.45",
"1737990941.103",,"839681",,,,
"1737990941.115",,,,,"35.5",
"1737990941.136",,"839715",,,,
"1737990941.152",,,,,"35.45",
"1737990941.173",,"839751",,,,
"1737990941.185",,,,,"35.45",
"1737990941.21",,"839786",,,,
"1737990941.222",,,,,"35.45",
"1737990941.242",,"839822",,,,
"1737990941.255",,,,,"35.45",
"1737990941.28",,"839857",,,,
"1737990941.292",,,,,"35.45",
"1737990941.312",,"839892",,,,
"1737990941.328",,,,,"35.45",
"1737990941.349",,"839927",,,,
"1737990941.361",,,,,"35.45",
"1737990941.386",,"839963",,,,
"1737990941.398",,,,,"35.45",
"1737990941.419",,"839998",,,,
"1737990941.435",,,,,"35.45",
"1737990941.455",,"840034",,,,
"1737990941.468",,,,,"35.45",
"1737990941.493",,"840069",,,,
"1737990941.505",,,,,"35.45",
"1737990941.525",,"840104",,,,
"1737990941.542",,,,,"35.45",
"1737990941.562",,"840139",,,,
"1737990941.574",,,,,"35.45",
"1737990941.599",,"840175",,,,
"1737990941.611",,,,,"35.45",
"1737990941.632",,"840211",,,,
"1737990941.648",,,,,"35.5",
"1737990941.668",,"840246",,,,
"1737990941.681",,,,,"35.45",
"1737990941.705",,"840282",,,,
"1737990941.718",,,,,"35.45",
"1737990941.738",,"840316",,,,
"1737990941.751",,,,,"35.45",
"1737990941.775",,"840352",,,,
"1737990941.787",,,,,"35.45",
"1737990941.808",,"840387",,,,
"1737990941.824",,,,,"35.45",
"1737990941.845",,"840423",,,,
"1737990941.857",,,,,"35.45",
"1737990941.881",,"840458",,,,
"1737990941.894",,,,,"35.45",
"1737990941.914",,"840494",,,,
"1737990941.931",,,,,"35.45",
"1737990941.952",,"840528",,,,
"1737990941.963",,,,,"35.45",
"1737990941.988",,"840564",,,,
"1737990942",,,,,"35.45",
"1737990942.021",,"840599",,,,
"1737990942.037",,,,,"35.45",
"1737990942.058",,"840635",,,,
"1737990942.07",,,,,"35.45",
"1737990942.094",,"840670",,,,
"1737990942.107",,,,,"35.45",
"1737990942.127",,"840706",,,,
"1737990942.144",,,,,"35.45",
"1737990942.164",,"840740",,,,
"1737990942.176",,,,,"35.5",
"1737990942.201",,"840776",,,,
"1737990942.213",,,,,"35.45",
"1737990942.234",,"840812",,,,
"1737990942.246",,,,,"35.45",
"1737990942.271",,"840847",,,,
"1737990942.283",,,,,"35.45",
"1737990942.303",,"840883",,,,
"1737990942.32",,,,,"35.45",
"1737990942.34",,"840918",,,,
"1737990942.352",,,,,"35.45",
"1737990942.377",,"840953",,,,
"1737990942.389",,,,,"35.45",
"1737990942.41",,"840988",,,,
"1737990942.426",,,,,"35.45",
"1737990942.447",,"841024",,,,
"1737990942.459",,,,,"35.45",
"1737990942.484",,"841059",,,,
"1737990942.496",,,,,"35.45",
"1737990942.516",,"841095",,,,
"1737990942.533",,,,,"35.45",
"1737990942.553",,"841129",,,,
"1737990942.565",,,,,"35.45",
"1737990942.59",,"841165",,,,
"1737990942.602",,,,,"35.45",
"1737990942.623",,"841200",,,,
"1737990942.639",,,,,"35.45",
"1737990942.66",,"841236",,,,
"1737990942.672",,,,,"35.45",
"1737990942.697",,"841271",,,,
"1737990942.709",,,,,"35.45",
"1737990942.729",,"841307",,,,
"1737990942.742",,,,,"35.5",
"1737990942.766",,"841342",,,,
"1737990942.778",,,,,"35.45",
"1737990942.799",,"841377",,,,
"1737990942.816",,,,,"35.55",
"1737990942.836",,"841413",,,,
"1737990942.848",,,,,"35.45",
"1737990942.873",,"841448",,,,
"1737990942.885",,,,,"35.45",
"1737990942.905",,"841484",,,,
"1737990942.922",,,,,"35.45",
"1737990942.942",,"841519",,,,
"1737990942.955",,,,,"35.45",
"1737990942.979",,"841554",,,,
"1737990942.991",,,,,"35.45",
"1737990943.012",,"841589",,,,
"1737990943.028",,,,,"35.45",
"1737990943.049",,"841625",,,,
"1737990943.061",,,,,"35.45",
"1737990943.086",,"841660",,,,
"1737990943.098",,,,,"35.45",
"1737990943.118",,"841696",,,,
"1737990943.135",,,,,"35.55",
"1737990943.155",,"841731",,,,
"1737990943.167",,,,,"35.5",
"1737990943.193",,"841766",,,,
"1737990943.204",,,,,"35.45",
"1737990943.225",,"841801",,,,
"1737990943.237",,,,,"35.4",
"1737990943.262",,"841837",,,,
"1737990943.274",,,,,"35.45",
"1737990943.294",,"841872",,,,
"1737990943.311",,,,,"35.45",
"1737990943.332",,"841908",,,,
"1737990943.344",,,,,"35.45",
"1737990943.368",,"841944",,,,
"1737990943.381",,,,,"35.45",
"1737990943.401",,"841978",,,,
"1737990943.417",,,,,"35.45",
"1737990943.438",,"842014",,,,
"1737990943.45",,,,,"35.45",
"1737990943.475",,"842049",,,,
"1737990943.487",,,,,"35.45",
"1737990943.507",,"842085",,,,
"1737990943.524",,,,,"35.45",
"1737990943.544",,"842120",,,,
"1737990943.557",,,,,"35.45",
"1737990943.581",,"842156",,,,
"1737990943.594",,,,,"35.45",
"1737990943.614",,"842190",,,,
"1737990943.63",,,,,"35.45",
"1737990943.651",,"842226",,,,
"1737990943.663",,,,,"35.45",
"1737990943.684",,"842261",,,,
"1737990943.7",,,,,"35.45",
"1737990943.72",,"842297",,,,
"1737990943.733",,,,,"35.45",
"1737990943.757",,"842332",,,,
"1737990943.77",,,,,"35.45",
"1737990943.79",,"842368",,,,
"1737990943.806",,,,,"35.45",
"1737990943.827",,"842402",,,,
"1737990943.839",,,,,"35.45",
"1737990943.864",,"842438",,,,
"1737990943.876",,,,,"35.45",
"1737990943.897",,"842474",,,,
"1737990943.913",,,,,"35.5",
"1737990943.934",,"842509",,,,
"1737990943.946",,,,,"35.5",
"1737990943.97",,"842545",,,,
"1737990943.983",,,,,"35.45",
"1737990944.003",,"842579",,,,
"1737990944.02",,,,,"35.45",
"1737990944.04",,"842615",,,,
"1737990944.052",,,,,"35.45",
"1737990944.077",,"842650",,,,
"1737990944.089",,,,,"35.45",
"1737990944.11",,"842686",,,,
"1737990944.122",,,,,"35.55",
"1737990944.146",,"842721",,,,
"1737990944.159",,,,,"35.45",
"1737990944.179",,"842757",,,,
"1737990944.196",,,,,"35.45",
"1737990944.216",,"842791",,,,
"1737990944.228",,,,,"35.45",
"1737990944.253",,"842827",,,,
"1737990944.266",,,,,"35.5",
"1737990944.286",,"842862",,,,
"1737990944.302",,,,,"35.45",
"1737990944.322",,"842898",,,,
"1737990944.335",,,,,"35.45",
"1737990944.359",,"842933",,,,
"1737990944.372",,,,,"35.45",
"1737990944.392",,"842969",,,,
"1737990944.409",,,,,"35.55",
"1737990944.429",,"843003",,,,
"1737990944.441",,,,,"35.45",
"1737990944.466",,"843039",,,,
"1737990944.478",,,,,"35.5",
"1737990944.499",,"843075",,,,
"1737990944.516",,,,,"35.45",
"1737990944.536",,"843110",,,,
"1737990944.548",,,,,"35.45",
"1737990944.572",,"843146",,,,
"1737990944.585",,,,,"35.5",
"1737990944.605",,"843181",,,,
"1737990944.617",,,,,"35.45",
"1737990944.642",,"843216",,,,
"1737990944.654",,,,,"35.45",
"1737990944.675",,"843251",,,,
"1737990944.691",,,,,"35.45",
"1737990944.712",,"843287",,,,
"1737990944.725",,,,,"35.45",
"1737990944.748",,"843322",,,,
"1737990944.761",,,,,"35.45",
"1737990944.782",,"843358",,,,
"1737990944.798",,,,,"35.5",
"1737990944.818",,"843393",,,,
"1737990944.83",,,,,"35.45",
"1737990944.855",,"843428",,,,
"1737990944.867",,,,,"35.45",
"1737990944.888",,"843463",,,,
"1737990944.904",,,,,"35.45",
"1737990944.925",,"843499",,,,
"1737990944.937",,,,,"35.45",
"1737990944.962",,"843534",,,,
"1737990944.974",,,,,"35.45",
"1737990944.995",,"843570",,,,
"1737990945.011",,,,,"35.45",
"1737990945.031",,"843606",,,,
"1737990945.043",,,,,"35.45",
"1737990945.068",,"843640",,,,
"1737990945.08",,,,,"35.5",
"1737990945.101",,"843676",,,,
"1737990945.113",,,,,"35.45",
"1737990945.138",,"843711",,,,
"1737990945.15",,,,,"35.55",
"1737990945.17",,"843747",,,,
"1737990945.187",,,,,"35.55",
"1737990945.207",,"843782",,,,
"1737990945.22",,,,,"35.45",
"1737990945.244",,"843817",,,,
"1737990945.257",,,,,"35.45",
"1737990945.277",,"843852",,,,
"1737990945.293",,,,,"35.5",
"1737990945.314",,"843888",,,,
"1737990945.326",,,,,"35.5",
"1737990945.35",,"843923",,,,
"1737990945.363",,,,,"35.45",
"1737990945.384",,"843959",,,,
"1737990945.4",,,,,"35.45",
"1737990945.42",,"843994",,,,
"1737990945.432",,,,,"35.45",
"1737990945.457",,"844029",,,,
"1737990945.469",,,,,"35.45",
"1737990945.49",,"844064",,,,
"1737990945.506",,,,,"35.45",
"1737990945.527",,"844100",,,,
"1737990945.539",,,,,"35.45",
"1737990945.564",,"844135",,,,
"1737990945.576",,,,,"35.45",
"1737990945.596",,"844171",,,,
"1737990945.609",,,,,"35.55",
"1737990945.633",,"844207",,,,
"1737990945.645",,,,,"35.45",
"1737990945.666",,"844241",,,,
"1737990945.682",,,,,"35.45",
"1737990945.703",,"844277",,,,
"1737990945.715",,,,,"35.5",
"1737990945.74",,"844312",,,,
"1737990945.752",,,,,"35.45",
"1737990945.772",,"844348",,,,
"1737990945.789",,,,,"35.5",
"1737990945.809",,"844383",,,,
"1737990945.822",,,,,"35.55",
"1737990945.846",,"844419",,,,
"1737990945.859",,,,,"35.5",
"1737990945.879",,"844453",,,,
"1737990945.895",,,,,"35.5",
"1737990945.916",,"844489",,,,
"1737990945.928",,,,,"35.45",
"1737990945.953",,"844524",,,,
"1737990945.965",,,,,"35.6",
"1737990945.986",,"844560",,,,
"1737990946.002",,,,,"35.45",
"1737990946.023",,"844595",,,,
"1737990946.035",,,,,"35.45",
"1737990946.059",,"844631",,,,
"1737990946.071",,,,,"35.45",
"1737990946.092",,"844665",,,,
"1737990946.104",,,,,"35.45",
"1737990946.129",,"844701",,,,
"1737990946.141",,,,,"35.45",
"1737990946.162",,"844737",,,,
"1737990946.178",,,,,"35.45",
"1737990946.198",,"844772",,,,
"1737990946.211",,,,,"35.6",
"1737990946.235",,"844808",,,,
"1737990946.248",,,,,"35.45",
"1737990946.268",,"844843",,,,
"1737990946.284",,,,,"35.5",
"1737990946.305",,"844878",,,,
"1737990946.317",,,,,"35.45",
"1737990946.342",,"844913",,,,
"1737990946.355",,,,,"35.45",
"1737990946.375",,"844949",,,,
"1737990946.391",,,,,"35.55",
"1737990946.411",,"844984",,,,
"1737990946.424",,,,,"35.45",
"1737990946.448",,"845020",,,,
"1737990946.46",,,,,"35.6",
"1737990946.481",,"845054",,,,
"1737990946.497",,,,,"35.45",
"1737990946.518",,"845090",,,,
"1737990946.53",,,,,"35.5",
"1737990946.555",,"845125",,,,
"1737990946.567",,,,,"35.5",
"1737990946.587",,"845161",,,,
"1737990946.6",,,,,"35.45",
"1737990946.625",,"845196",,,,
"1737990946.637",,,,,"35.45",
"1737990946.657",,"845232",,,,
"1737990946.673",,,,,"35.6",
"1737990946.694",,"845266",,,,
"1737990946.707",,,,,"35.64",
"1737990946.731",,"845302",,,,
"1737990946.743",,,,,"35.45",
"1737990946.764",,"845338",,,,
"1737990946.78",,,,,"35.5",
"1737990946.8",,"845373",,,,
"1737990946.813",,,,,"35.55",
"1737990946.837",,"845409",,,,
"1737990946.85",,,,,"35.5",
"1737990946.87",,"845444",,,,
"1737990946.887",,,,,"35.45",
"1737990946.907",,"845479",,,,
"1737990946.919",,,,,"35.55",
"1737990946.944",,"845514",,,,
"1737990946.956",,,,,"35.45",
"1737990946.977",,"845550",,,,
"1737990946.993",,,,,"35.55",
"1737990947.014",,"845585",,,,
"1737990947.026",,,,,"35.45",
"1737990947.046",,"845621",,,,
"1737990947.063",,,,,"35.5",
"1737990947.083",,"845656",,,,
"1737990947.096",,,,,"35.45",
"1737990947.12",,"845691",,,,
"1737990947.132",,,,,"35.5",
"1737990947.153",,"845726",,,,
"1737990947.169",,,,,"35.55",
"1737990947.19",,"845762",,,,
"1737990947.202",,,,,"35.6",
"1737990947.227",,"845797",,,,
"1737990947.239",,,,,"35.55",
"1737990947.259",,"845833",,,,
"1737990947.276",,,,,"35.5",
"1737990947.296",,"845869",,,,
"1737990947.309",,,,,"35.45",
"1737990947.333",,"845903",,,,
"1737990947.346",,,,,"35.64",
"1737990947.366",,"845939",,,,
"1737990947.382",,,,,"35.45",
"1737990947.403",,"845974",,,,
"1737990947.415",,,,,"35.5",
"1737990947.439",,"846010",,,,
"1737990947.452",,,,,"35.5",
"1737990947.472",,"846045",,,,
"1737990947.489",,,,,"35.6",
"1737990947.509",,"846081",,,,
"1737990947.521",,,,,"35.55",
"1737990947.542",,"846115",,,,
"1737990947.558",,,,,"35.45",
"1737990947.579",,"846151",,,,
"1737990947.591",,,,,"35.5",
"1737990947.616",,"846186",,,,
"1737990947.628",,,,,"35.5",
"1737990947.648",,"846222",,,,
"1737990947.665",,,,,"35.55",
"1737990947.685",,"846257",,,,
"1737990947.698",,,,,"35.45",
"1737990947.722",,"846292",,,,
"1737990947.734",,,,,"35.55",
"1737990947.755",,"846327",,,,
"1737990947.771",,,,,"35.6",
"1737990947.792",,"846363",,,,
"1737990947.804",,,,,"35.45",
"1737990947.829",,"846398",,,,
"1737990947.841",,,,,"35.5",
"1737990947.861",,"846434",,,,
"1737990947.878",,,,,"35.55",
"1737990947.898",,"846470",,,,
"1737990947.91",,,,,"35.5",
"1737990947.935",,"846504",,,,
"1737990947.947",,,,,"35.5",
"1737990947.968",,"846540",,,,
"1737990947.98",,,,,"35.5",
"1737990948.005",,"846575",,,,
"1737990948.017",,,,,"35.55",
"1737990948.037",,"846611",,,,
"1737990948.054",,,,,"35.5",
"1737990948.075",,"846646",,,,
"1737990948.087",,,,,"35.5",
"1737990948.111",,"846682",,,,
"1737990948.123",,,,,"35.55",
"1737990948.144",,"846716",,,,
"1737990948.16",,,,,"35.45",
"1737990948.181",,"846752",,,,
"1737990948.193",,,,,"35.5",
"1737990948.218",,"846787",,,,
"1737990948.23",,,,,"35.5",
"1737990948.251",,"846823",,,,
"1737990948.268",,,,,"35.45",
"1737990948.287",,"846858",,,,
"1737990948.3",,,,,"35.6",
"1737990948.324",,"846894",,,,
"1737990948.336",,,,,"35.6",
"1737990948.357",,"846928",,,,
"1737990948.373",,,,,"35.55",
"1737990948.394",,"846964",,,,
"1737990948.406",,,,,"35.69",
"1737990948.431",,"847000",,,,
"1737990948.443",,,,,"35.6",
"1737990948.463",,"847035",,,,
"1737990948.476",,,,,"35.6",
"1737990948.5",,"847071",,,,
"1737990948.513",,,,,"35.45",
"1737990948.533",,"847106",,,,
"1737990948.55",,,,,"35.45",
"1737990948.57",,"847141",,,,
"1737990948.582",,,,,"35.55",
"1737990948.607",,"847176",,,,
"1737990948.619",,,,,"35.55",
"1737990948.639",,"847212",,,,
"1737990948.656",,,,,"35.55",
"1737990948.676",,"847247",,,,
"1737990948.689",,,,,"35.64",
"1737990948.713",,"847283",,,,
"1737990948.726",,,,,"35.6",
"1737990948.746",,"847318",,,,
"1737990948.762",,,,,"35.6",
"1737990948.783",,"847353",,,,
"1737990948.795",,,,,"35.64",
"1737990948.82",,"847388",,,,
"1737990948.832",,,,,"35.6",
"1737990948.852",,"847424",,,,
"1737990948.869",,,,,"35.5",
"1737990948.89",,"847459",,,,
"1737990948.902",,,,,"35.55",
"1737990948.926",,"847495",,,,
"1737990948.939",,,,,"35.6",
"1737990948.959",,"847529",,,,
"1737990948.971",,,,,"35.74",
"1737990948.996",,"847565",,,,
"1737990949.008",,,,,"35.45",
"1737990949.029",,"847601",,,,
"1737990949.045",,,,,"35.55",
"1737990949.066",,"847636",,,,
"1737990949.078",,,,,"35.55",
"1737990949.102",,"847672",,,,
"1737990949.115",,,,,"35.5",
"1737990949.135",,"847707",,,,
"1737990949.152",,,,,"35.55",
"1737990949.172",,"847742",,,,
"1737990949.184",,,,,"35.5",
"1737990949.209",,"847777",,,,
"1737990949.221",,,,,"35.64",
"1737990949.242",,"847813",,,,
"1737990949.258",,,,,"35.6",
"1737990949.278",,"847848",,,,
"1737990949.291",,,,,"35.64",
"1737990949.315",,"847884",,,,
"1737990949.328",,,,,"35.64",
"1737990949.348",,"847919",,,,
"1737990949.365",,,,,"35.64",
"1737990949.385",,"847954",,,,
"1737990949.397",,,,,"35.55",
"1737990949.422",,"847989",,,,
"1737990949.434",,,,,"35.79",
"1737990949.455",,"848025",,,,
"1737990949.468",,,,,"35.69",
"1737990949.491",,"848060",,,,
"1737990949.504",,,,,"35.55",
"1737990949.524",,"848096",,,,
"1737990949.541",,,,,"35.69",
"1737990949.561",,"848132",,,,
"1737990949.573",,,,,"35.64",
"1737990949.599",,"848166",,,,
"1737990949.61",,,,,"35.69",
"1737990949.631",,"848202",,,,
"1737990949.647",,,,,"35.6",
"1737990949.668",,"848237",,,,
"1737990949.68",,,,,"35.74",
"1737990949.704",,"848273",,,,
"1737990949.717",,,,,"35.69",
"1737990949.737",,"848308",,,,
"1737990949.754",,,,,"35.64",
"1737990949.774",,"848344",,,,
"1737990949.786",,,,,"35.69",
"1737990949.811",,"848378",,,,
"1737990949.823",,,,,"35.6",
"1737990949.844",,"848414",,,,
"1737990949.86",,,,,"35.69",
"1737990949.881",,"848449",,,,
"1737990949.893",,,,,"35.55",
"1737990949.917",,"848485",,,,
"1737990949.93",,,,,"35.55",
"1737990949.95",,"848520",,,,
"1737990949.962",,,,,"35.64",
"1737990949.987",,"848556",,,,
"1737990950",,,,,"35.5",
"1737990950.02",,"848590",,,,
"1737990950.036",,,,,"35.55",
"1737990950.057",,"848626",,,,
"1737990950.069",,,,,"35.55",
"1737990950.093",,"848661",,,,
"1737990950.106",,,,,"35.64",
"1737990950.127",,"848697",,,,
"1737990950.143",,,,,"35.64",
"1737990950.163",,"848733",,,,
"1737990950.175",,,,,"35.74",
"1737990950.2",,"848768",,,,
"1737990950.213",,,,,"35.74",
"1737990950.233",,"848803",,,,
"1737990950.249",,,,,"35.6",
"1737990950.27",,"848838",,,,
"1737990950.282",,,,,"35.79",
"1737990950.306",,"848874",,,,
"1737990950.319",,,,,"35.74",
"1737990950.339",,"848909",,,,
"1737990950.356",,,,,"35.79",
"1737990950.376",,"848945",,,,
"1737990950.389",,,,,"35.74",
"1737990950.413",,"848979",,,,
"1737990950.425",,,,,"35.55",
"1737990950.446",,"849015",,,,
"1737990950.458",,,,,"35.74",
"1737990950.483",,"849050",,,,
"1737990950.495",,,,,"35.74",
"1737990950.515",,"849086",,,,
"1737990950.532",,,,,"35.5",
"1737990950.552",,"849121",,,,
"1737990950.564",,,,,"35.79",
"1737990950.589",,"849157",,,,
"1737990950.601",,,,,"35.69",
"1737990950.622",,"849191",,,,
"1737990950.638",,,,,"35.64",
"1737990950.659",,"849227",,,,
"1737990950.671",,,,,"35.69",
"1737990950.696",,"849263",,,,
"1737990950.708",,,,,"35.55",
"1737990950.729",,"849298",,,,
"1737990950.745",,,,,"35.84",
"1737990950.765",,"849334",,,,
"1737990950.778",,,,,"35.64",
"1737990950.802",,"849369",,,,
"1737990950.814",,,,,"35.74",
"1737990950.835",,"849404",,,,
"1737990950.851",,,,,"35.6",
"1737990950.872",,"849439",,,,
"1737990950.884",,,,,"35.64",
"1737990950.904",,"849475",,,,
"1737990950.921",,,,,"35.6",
"1737990950.941",,"849510",,,,
"1737990950.954",,,,,"35.55",
"1737990950.978",,"849546",,,,
"1737990950.991",,,,,"35.55",
"1737990951.011",,"849581",,,,
"1737990951.027",,,,,"35.74",
"1737990951.048",,"849616",,,,
"1737990951.06",,,,,"35.69",
"1737990951.085",,"849651",,,,
"1737990951.097",,,,,"35.69",
"1737990951.117",,"849687",,,,
"1737990951.134",,,,,"35.69",
"1737990951.154",,"849722",,,,
"1737990951.167",,,,,"35.69",
"1737990951.192",,"849758",,,,
"1737990951.204",,,,,"35.55",
"1737990951.224",,"849793",,,,
"1737990951.24",,,,,"35.6",
"1737990951.261",,"849828",,,,
"1737990951.273",,,,,"35.55",
"1737990951.298",,"849864",,,,
"1737990951.31",,,,,"35.55",
"1737990951.331",,"849899",,,,
"1737990951.347",,,,,"35.74",
"1737990951.367",,"849935",,,,
"1737990951.379",,,,,"35.74",
"1737990951.401",,"849970",,,,
"1737990951.416",,,,,"35.69",
"1737990951.437",,"850006",,,,
"1737990951.449",,,,,"35.69",
"1737990951.474",,"850040",,,,
"1737990951.486",,,,,"35.69",
"1737990951.506",,"850076",,,,
"1737990951.523",,,,,"35.74",
"1737990951.543",,"850111",,,,
"1737990951.556",,,,,"35.74",
"1737990951.58",,"850147",,,,
"1737990951.593",,,,,"35.6",
"1737990951.613",,"850182",,,,
"1737990951.629",,,,,"35.74",
"1737990951.65",,"850217",,,,
"1737990951.663",,,,,"35.69",
"1737990951.687",,"850252",,,,
"1737990951.699",,,,,"35.69",
"1737990951.72",,"850288",,,,
"1737990951.736",,,,,"35.69",
